Campaign_Budget,Ad_Click_Rate,Conversion_Rate,Social_Media_Followers,Email_Open_Rate,Customer_Retention_Rate,Platform,Campaign_Type,Target_Audience,Region
48077.3,1.71,3.17,70159.0,58.91,59.24,Twitter,Content Marketing,Gen X,Africa
61600.59,7.89,1.97,178726.0,74.77,90.23,Facebook,Content Marketing,Boomers,North America
52237.23,2.6,3.99,128325.0,37.31,95.71,Google Ads,Sales Promotion,Gen Z,Europe
40621.98,5.07,9.82,336020.0,25.27,91.63,Facebook,Content Marketing,Millennials,South America
66366.19,7.88,3.73,75440.0,14.06,55.09,Twitter,Sales Promotion,Gen X,North America
49134.11,6.37,1.67,115869.0,46.75,78.1,Twitter,Content Marketing,Millennials,Europe
63489.55,8.37,4.9,236157.0,35.66,78.74,Google Ads,Content Marketing,Gen Z,Asia
68765.04,5.69,5.32,306492.0,53.83,94.07,Twitter,Sales Promotion,Millennials,Europe
38896.29,9.9,2.88,230801.0,44.05,75.88,LinkedIn,Sales Promotion,Boomers,Europe
33560.45,8.67,4.62,149342.0,47.94,62.47,LinkedIn,Sales Promotion,Boomers,South America
84989.38,2.32,6.02,241380.0,56.1,79.88,LinkedIn,Lead Generation,Boomers,Asia
67360.83,1.01,6.69,208632.0,72.16,88.19,LinkedIn,Brand Awareness,Millennials,South America
59757.89,2.69,8.18,305262.0,35.77,51.84,Instagram,Content Marketing,Gen Z,North America
23833.86,8.67,2.11,295992.0,67.12,56.67,Google Ads,Sales Promotion,Millennials,Asia
85651.07,6.88,9.98,159538.0,34.22,78.58,LinkedIn,Content Marketing,Gen Z,Africa
55748.85,4.29,4.43,299262.0,24.26,68.93,Twitter,Sales Promotion,Millennials,Europe
78662.8,3.84,2.79,171652.0,37.03,73.04,Facebook,Sales Promotion,Boomers,North America
63253.84,2.79,2.24,207325.0,26.6,75.2,Google Ads,Lead Generation,Boomers,South America
75241.85,1.94,1.42,56619.0,19.07,93.26,Twitter,Brand Awareness,Millennials,South America
46447.9,3.14,1.57,139488.0,33.68,68.43,LinkedIn,Brand Awareness,Gen X,Asia
30929.1,3.68,8.36,183134.0,58.82,56.58,Twitter,Sales Promotion,Gen X,Africa
38349.56,1.37,4.11,193252.0,19.6,71.6,Twitter,Lead Generation,Millennials,Europe
34926.05,1.96,0.52,215621.0,55.56,86.34,Twitter,Content Marketing,Millennials,Africa
33777.71,1.44,1.61,191461.0,52.6,99.69,Facebook,Lead Generation,Gen X,Europe
38342.65,0.82,8.4,197416.0,45.16,71.51,Twitter,Sales Promotion,Millennials,Asia
35646.4,2.32,9.26,151570.0,27.54,75.73,Instagram,Content Marketing,Gen Z,Asia
63909.94,5.5,9.32,199253.0,38.17,89.9,Twitter,Sales Promotion,Boomers,Asia
31916.35,2.72,4.8,296711.0,42.93,81.45,Facebook,Sales Promotion,Gen Z,Europe
49597.82,3.37,0.78,337919.0,24.74,86.52,Facebook,Sales Promotion,Gen Z,South America
39724.78,5.53,8.58,116560.0,61.56,97.51,Twitter,Brand Awareness,Boomers,Europe
43833.37,1.96,3.5,101698.0,17.57,71.04,Facebook,Lead Generation,Gen Z,Africa
84113.1,3.44,9.39,249733.0,37.18,73.59,Twitter,Sales Promotion,Gen X,Asia
62947.17,0.51,4.24,217456.0,69.15,83.32,Twitter,Brand Awareness,Gen X,South America
75196.11,3.91,2.68,334086.0,62.7,74.68,Google Ads,Sales Promotion,Gen X,Africa
63598.12,4.64,4.44,183435.0,57.06,63.63,Google Ads,Sales Promotion,Gen Z,Europe
62878.48,6.74,3.98,330635.0,40.05,59.68,Instagram,Sales Promotion,Gen X,South America
52176.45,1.51,9.76,168480.0,45.06,64.61,Twitter,Brand Awareness,Gen X,Europe
66801.88,7.43,9.68,242821.0,21.28,51.45,Instagram,Brand Awareness,Gen Z,Europe
69087.99,5.33,0.8,-38353.0,79.52,91.79,Google Ads,Brand Awareness,Gen Z,North America
31394.73,8.22,1.26,149754.0,52.95,65.62,LinkedIn,Content Marketing,Gen Z,South America
58443.91,7.62,2.02,98994.0,13.4,62.44,LinkedIn,Sales Promotion,Millennials,Africa
50562.76,2.9,3.81,111037.0,15.41,57.38,Facebook,Content Marketing,Millennials,Europe
30718.42,7.9,3.71,63401.0,14.61,89.15,Twitter,Content Marketing,Gen Z,Europe
29428.57,1.07,4.25,246797.0,53.17,57.98,Facebook,Content Marketing,Millennials,North America
80628.56,2.68,9.81,337705.0,67.96,54.95,Facebook,Content Marketing,Gen Z,Asia
54589.16,6.67,9.72,165932.0,68.75,78.88,LinkedIn,Lead Generation,Gen Z,Europe
69104.8,2.82,3.4,-7740.0,29.76,82.67,Instagram,Content Marketing,Gen Z,Asia
41936.0,4.73,3.47,315559.0,37.0,77.69,LinkedIn,Sales Promotion,Gen Z,South America
69069.84,2.95,2.87,159803.0,50.08,90.58,LinkedIn,Content Marketing,Boomers,North America
73718.57,8.64,3.73,51805.0,16.09,75.65,Twitter,Brand Awareness,Gen X,Europe
60981.33,3.21,4.12,49958.0,76.61,87.27,Facebook,Content Marketing,Boomers,Asia
35499.23,1.55,9.83,151652.0,31.22,70.28,LinkedIn,Sales Promotion,Millennials,Asia
74033.23,6.24,6.34,89623.0,66.19,70.35,Instagram,Lead Generation,Gen X,Africa
55106.64,1.84,2.86,278095.0,24.84,79.92,LinkedIn,Content Marketing,Gen Z,Africa
63179.42,4.48,9.97,-9497.0,46.98,77.16,Instagram,Content Marketing,Gen X,North America
84944.39,5.39,5.92,149887.0,32.7,53.46,Twitter,Brand Awareness,Gen X,South America
95509.5,9.19,6.02,89120.0,52.49,94.94,Twitter,Lead Generation,Boomers,South America
43721.08,2.18,5.51,150836.0,23.51,87.68,Google Ads,Lead Generation,Millennials,South America
7271.99,7.93,8.81,250771.0,73.81,56.23,LinkedIn,Lead Generation,Millennials,South America
36467.83,4.87,8.61,211472.0,11.09,99.2,LinkedIn,Sales Promotion,Gen X,Africa
54126.96,7.87,0.94,68726.0,60.05,89.94,Facebook,Sales Promotion,Boomers,South America
93996.98,2.66,8.93,189179.0,61.39,74.66,Facebook,Lead Generation,Boomers,North America
51798.81,2.14,6.79,308578.0,27.63,94.31,Twitter,Content Marketing,Millennials,Europe
49555.73,0.7,2.97,178167.0,17.44,59.53,Instagram,Brand Awareness,Gen Z,North America
57892.79,7.7,1.88,163166.0,76.01,94.68,LinkedIn,Brand Awareness,Gen X,North America
32768.37,2.59,5.57,282116.0,38.11,78.69,Google Ads,Content Marketing,Gen Z,Africa
62680.92,5.89,4.13,-7933.0,47.99,75.25,LinkedIn,Sales Promotion,Gen Z,Africa
3076.32,0.63,5.29,102368.0,55.67,71.71,Google Ads,Content Marketing,Boomers,Europe
10197.61,0.81,2.4,198873.0,17.23,76.18,Facebook,Lead Generation,Gen X,Africa
67579.05,3.62,7.15,291086.0,44.81,73.63,Twitter,Content Marketing,Gen Z,Europe
87026.9,3.4,3.32,130852.0,78.16,55.6,Google Ads,Sales Promotion,Gen X,Africa
92320.28,7.47,1.07,214417.0,53.86,50.4,LinkedIn,Lead Generation,Boomers,South America
78062.36,6.47,8.22,235210.0,24.91,81.6,Twitter,Content Marketing,Gen Z,North America
54489.28,0.94,6.22,99358.0,15.07,97.38,Facebook,Lead Generation,Gen Z,Europe
60339.34,0.96,7.27,146875.0,32.23,93.11,LinkedIn,Content Marketing,Boomers,Asia
58029.94,2.72,1.96,216938.0,69.49,58.73,Twitter,Sales Promotion,Gen Z,Asia
52590.38,8.27,4.08,354046.0,69.24,64.68,LinkedIn,Brand Awareness,Gen X,Asia
24115.04,8.56,4.41,276097.0,78.57,66.99,Instagram,Brand Awareness,Gen X,Africa
70196.17,3.32,9.15,137669.0,21.84,85.22,Instagram,Content Marketing,Gen X,Asia
83659.59,4.22,9.97,125065.0,52.74,66.81,Twitter,Content Marketing,Gen Z,Asia
43169.83,0.8,4.03,317930.0,14.37,73.41,LinkedIn,Lead Generation,Gen Z,Europe
40656.71,7.1,7.87,193978.0,76.72,81.03,LinkedIn,Sales Promotion,Boomers,Asia
35560.55,7.91,8.34,189191.0,24.88,92.32,Facebook,Lead Generation,Millennials,Africa
54120.63,2.38,7.35,-38520.0,78.11,97.42,Instagram,Sales Promotion,Gen X,Asia
40616.98,8.14,7.75,238853.0,64.44,72.0,LinkedIn,Lead Generation,Gen Z,North America
46051.37,1.25,4.54,126061.0,10.11,75.57,Facebook,Lead Generation,Boomers,South America
66689.3,7.7,7.01,204219.0,64.07,69.6,Twitter,Sales Promotion,Gen X,South America
70237.97,4.26,2.71,189075.0,73.69,76.97,Twitter,Content Marketing,Gen Z,North America
25450.27,3.92,4.36,228635.0,37.07,79.4,Facebook,Content Marketing,Gen X,Africa
24975.51,4.59,1.41,226959.0,66.64,61.45,Twitter,Sales Promotion,Gen X,Africa
45559.69,1.17,6.52,187234.0,40.01,59.03,LinkedIn,Sales Promotion,Gen X,Africa
49601.25,2.18,1.69,163132.0,44.95,60.41,LinkedIn,Content Marketing,Millennials,North America
33348.84,7.82,3.59,132883.0,63.56,82.91,Facebook,Brand Awareness,Gen Z,Asia
48996.98,8.15,2.04,195484.0,37.82,56.54,Google Ads,Brand Awareness,Boomers,North America
13140.25,8.65,8.88,152787.0,53.77,72.1,Twitter,Sales Promotion,Gen X,North America
48030.52,9.58,1.22,223480.0,38.65,54.77,Google Ads,Brand Awareness,Boomers,Europe
65509.21,4.98,0.91,216006.0,46.61,98.65,Instagram,Lead Generation,Boomers,North America
50309.33,6.11,8.61,396525.0,36.49,51.53,Google Ads,Sales Promotion,Gen X,Africa
88072.86,9.61,7.56,225140.0,71.64,89.37,Google Ads,Content Marketing,Gen Z,Africa
53644.38,3.97,5.63,83123.0,73.07,89.78,LinkedIn,Sales Promotion,Millennials,Europe
54239.72,6.22,7.6,136868.0,38.44,95.72,Instagram,Content Marketing,Gen Z,North America
48499.29,1.71,5.04,190091.0,28.24,87.72,Google Ads,Sales Promotion,Gen X,Asia
52220.7,7.39,2.02,188697.0,45.21,84.93,Facebook,Content Marketing,Millennials,Asia
55909.89,7.3,3.94,382283.0,70.2,71.29,LinkedIn,Brand Awareness,Millennials,South America
23966.54,1.92,5.05,164137.0,72.43,59.12,Twitter,Lead Generation,Boomers,South America
37544.35,8.81,8.19,145494.0,52.03,56.26,Twitter,Sales Promotion,Millennials,South America
63367.19,5.85,8.24,278489.0,73.67,81.38,Twitter,Brand Awareness,Gen X,North America
67607.93,2.96,2.15,297383.0,14.89,95.83,LinkedIn,Lead Generation,Gen X,North America
40420.78,2.18,3.15,324153.0,39.71,89.19,LinkedIn,Brand Awareness,Gen X,Asia
56777.73,1.83,2.45,180830.0,63.29,71.81,Facebook,Sales Promotion,Gen X,North America
57756.55,6.61,2.33,161792.0,45.12,63.3,Google Ads,Content Marketing,Boomers,Africa
50461.71,6.53,6.0,363219.0,52.38,84.67,Instagram,Sales Promotion,Millennials,North America
-3917.9,7.21,8.33,308758.0,58.34,64.39,Facebook,Brand Awareness,Gen X,Europe
51151.58,9.3,2.7,171272.0,41.9,80.66,LinkedIn,Sales Promotion,Gen Z,Africa
65462.04,1.34,3.07,316559.0,40.38,99.55,LinkedIn,Sales Promotion,Millennials,Africa
38440.07,6.24,7.53,-26463.0,20.62,58.43,Google Ads,Content Marketing,Gen X,North America
10987.4,7.3,1.15,73180.0,36.93,53.65,Twitter,Content Marketing,Millennials,Asia
9628.39,1.27,2.17,345021.0,58.66,86.2,Facebook,Sales Promotion,Gen X,Asia
57570.71,5.14,1.41,102071.0,33.06,67.1,Instagram,Sales Promotion,Gen Z,North America
74757.69,4.68,1.25,188217.0,26.34,56.66,LinkedIn,Sales Promotion,Millennials,Europe
41736.18,7.73,8.98,231368.0,49.55,52.12,LinkedIn,Lead Generation,Gen Z,Africa
42352.44,6.34,4.53,307651.0,71.38,88.98,LinkedIn,Brand Awareness,Boomers,South America
64817.63,7.01,4.58,64634.0,23.89,82.08,Instagram,Brand Awareness,Gen Z,South America
84119.79,3.17,1.13,112455.0,54.51,74.2,LinkedIn,Sales Promotion,Boomers,Europe
42120.66,5.11,9.71,288083.0,40.3,71.07,Google Ads,Brand Awareness,Gen X,South America
57367.49,2.91,6.25,54983.0,77.98,55.22,Instagram,Content Marketing,Gen Z,Europe
51569.64,2.09,1.66,185816.0,46.82,83.64,LinkedIn,Brand Awareness,Boomers,Europe
59225.76,3.54,1.97,39613.0,68.04,55.0,Instagram,Sales Promotion,Gen Z,Asia
46059.11,8.71,9.56,151743.0,32.18,56.51,Google Ads,Sales Promotion,Gen X,North America
64192.34,9.36,6.38,232012.0,12.12,92.84,Google Ads,Content Marketing,Gen X,Africa
95719.03,5.2,1.23,234010.0,21.12,95.64,Instagram,Sales Promotion,Gen Z,North America
53541.55,8.23,3.73,78996.0,45.0,60.02,Facebook,Content Marketing,Gen Z,South America
68671.93,7.25,2.5,254124.0,24.52,50.69,Twitter,Sales Promotion,Gen X,Europe
53765.49,2.93,8.39,190917.0,76.22,84.11,LinkedIn,Sales Promotion,Gen X,Asia
57635.22,9.63,8.24,142057.0,67.54,69.99,Instagram,Sales Promotion,Gen X,North America
42285.86,8.68,1.24,104843.0,26.61,52.11,LinkedIn,Lead Generation,Boomers,Europe
68664.69,8.27,2.67,285583.0,38.33,77.02,Instagram,Content Marketing,Gen Z,Europe
33331.42,3.54,6.57,86665.0,48.83,73.45,Facebook,Brand Awareness,Gen Z,Europe
31998.68,1.97,8.34,296999.0,70.84,56.25,Twitter,Sales Promotion,Gen Z,Europe
70299.0,4.36,1.5,299982.0,44.17,63.2,Twitter,Sales Promotion,Boomers,Asia
57592.41,2.87,9.7,286307.0,25.54,90.88,Facebook,Lead Generation,Gen Z,Europe
71907.16,5.8,3.2,212293.0,47.54,86.65,Instagram,Sales Promotion,Boomers,Asia
34434.96,7.09,0.62,200693.0,23.05,64.02,Instagram,Sales Promotion,Millennials,Africa
56467.66,1.86,8.96,144214.0,45.79,94.94,Twitter,Brand Awareness,Gen Z,Europe
69128.44,1.55,1.82,258537.0,68.46,84.76,LinkedIn,Content Marketing,Gen X,Europe
77277.95,2.96,1.51,290786.0,16.07,75.02,Instagram,Lead Generation,Gen Z,Asia
50034.22,4.29,9.12,272615.0,16.29,81.99,Instagram,Brand Awareness,Millennials,South America
56965.43,6.59,5.26,149815.0,74.14,64.32,LinkedIn,Lead Generation,Gen Z,South America
48769.44,9.54,4.95,241213.0,51.22,64.52,LinkedIn,Brand Awareness,Millennials,North America
44195.51,8.63,5.2,232099.0,38.75,62.36,Facebook,Lead Generation,Boomers,Africa
83227.2,4.54,1.59,80819.0,20.03,65.68,LinkedIn,Sales Promotion,Gen Z,South America
43653.12,4.08,4.77,349132.0,57.58,92.24,Instagram,Content Marketing,Boomers,North America
69362.72,0.84,4.07,155542.0,28.05,62.2,Facebook,Brand Awareness,Gen X,Asia
46904.34,7.53,7.05,189056.0,25.31,82.49,Twitter,Brand Awareness,Gen Z,Africa
85386.34,10.0,0.96,244742.0,57.51,83.57,LinkedIn,Brand Awareness,Millennials,South America
34654.83,5.39,6.23,191087.0,18.66,57.77,LinkedIn,Lead Generation,Gen X,Europe
68534.16,9.62,4.59,201204.0,34.06,72.79,Instagram,Lead Generation,Gen X,North America
41113.35,2.12,3.97,306038.0,56.89,90.75,Google Ads,Content Marketing,Gen Z,North America
54772.57,6.87,8.7,216303.0,57.36,79.91,LinkedIn,Lead Generation,Millennials,South America
22768.58,2.78,6.7,-12611.0,66.54,66.5,Google Ads,Sales Promotion,Millennials,North America
50976.85,4.29,1.42,164740.0,23.31,69.95,Instagram,Sales Promotion,Gen X,Europe
20907.45,5.08,8.58,265997.0,68.25,52.26,Twitter,Brand Awareness,Gen Z,South America
46033.47,3.76,7.09,304676.0,20.56,57.06,Twitter,Sales Promotion,Gen X,Africa
53568.57,3.67,1.53,300305.0,21.64,99.77,Facebook,Content Marketing,Millennials,Europe
48820.77,3.43,8.13,359173.0,75.81,60.08,Google Ads,Brand Awareness,Boomers,Africa
47791.26,0.77,7.12,160613.0,42.01,57.71,Facebook,Lead Generation,Boomers,Africa
35697.81,5.85,3.29,204844.0,44.76,63.8,Facebook,Sales Promotion,Gen X,North America
69608.73,6.28,3.19,273165.0,50.52,79.51,Twitter,Brand Awareness,Boomers,Europe
19473.01,3.76,0.67,234728.0,76.59,87.15,LinkedIn,Brand Awareness,Gen X,South America
28048.32,2.97,9.72,219163.0,56.15,64.33,Twitter,Sales Promotion,Boomers,Asia
70845.97,2.13,3.22,296625.0,61.25,65.51,Facebook,Brand Awareness,Gen X,Africa
71564.54,9.4,1.73,193976.0,44.56,97.6,Instagram,Lead Generation,Gen Z,North America
65687.67,5.48,6.36,161564.0,30.49,51.55,Facebook,Content Marketing,Gen X,Asia
44086.58,4.86,5.64,147350.0,77.48,78.42,Instagram,Content Marketing,Boomers,Europe
40984.69,3.19,4.18,170966.0,78.59,88.12,Facebook,Lead Generation,Gen Z,Europe
44010.59,8.89,5.85,215076.0,13.91,81.22,Instagram,Lead Generation,Gen X,Europe
66150.02,2.39,8.97,78849.0,54.48,97.52,Google Ads,Sales Promotion,Gen X,South America
16941.73,2.27,6.1,224627.0,72.65,69.15,Instagram,Brand Awareness,Millennials,North America
49014.04,0.76,6.12,106816.0,72.67,54.01,Facebook,Sales Promotion,Millennials,North America
81459.86,6.67,1.23,65897.0,43.92,50.31,Twitter,Lead Generation,Boomers,Africa
29917.46,0.65,5.29,250398.0,51.17,79.23,Twitter,Lead Generation,Gen Z,North America
29383.16,9.03,5.03,-62795.0,35.2,62.16,Instagram,Sales Promotion,Millennials,North America
28411.21,4.35,3.69,192681.0,19.03,89.23,Google Ads,Brand Awareness,Gen X,Asia
74394.98,5.71,3.86,205169.0,61.84,53.96,Google Ads,Lead Generation,Gen Z,Africa
46012.16,2.66,1.33,221365.0,61.65,68.77,Twitter,Lead Generation,Gen Z,North America
21834.12,6.87,6.45,362874.0,20.19,61.89,Twitter,Content Marketing,Boomers,Africa
25150.05,7.19,7.71,189320.0,11.09,84.81,Facebook,Lead Generation,Gen Z,Asia
53276.99,9.97,5.85,292376.0,22.97,52.48,Google Ads,Content Marketing,Gen Z,Asia
85619.97,0.52,6.26,297931.0,20.44,89.37,Facebook,Brand Awareness,Boomers,North America
27046.89,6.44,9.81,440353.0,22.31,68.37,Google Ads,Brand Awareness,Gen Z,South America
72540.7,2.01,9.9,85876.0,77.49,95.95,Google Ads,Brand Awareness,Gen Z,North America
56109.03,7.32,4.84,324123.0,21.5,65.21,Google Ads,Brand Awareness,Gen X,Africa
85727.97,0.94,9.6,307561.0,72.18,88.65,Twitter,Brand Awareness,Gen Z,South America
44784.16,5.82,4.26,359595.0,56.97,59.71,Google Ads,Content Marketing,Gen X,Asia
56703.69,7.87,8.01,137025.0,66.15,95.5,Instagram,Content Marketing,Boomers,North America
68360.78,3.95,6.42,255135.0,72.73,75.96,LinkedIn,Sales Promotion,Gen X,Africa
58537.07,4.84,4.24,150567.0,29.04,68.78,Google Ads,Content Marketing,Gen Z,Asia
36930.85,5.5,1.75,169615.0,70.34,81.79,Google Ads,Brand Awareness,Millennials,South America
10464.48,8.21,4.83,319242.0,57.41,91.73,Twitter,Content Marketing,Gen Z,South America
57107.82,3.94,5.96,231305.0,35.24,78.09,Twitter,Brand Awareness,Gen Z,Europe
74748.33,4.04,7.84,184829.0,59.17,78.8,LinkedIn,Brand Awareness,Gen X,Africa
43315.11,7.47,9.98,288642.0,60.14,92.59,LinkedIn,Lead Generation,Millennials,North America
51666.98,5.44,1.11,222496.0,75.7,68.53,Twitter,Sales Promotion,Gen Z,Europe
60425.96,4.23,7.82,182872.0,77.78,88.19,LinkedIn,Sales Promotion,Boomers,South America
31802.66,3.28,9.17,363916.0,22.73,66.01,LinkedIn,Content Marketing,Boomers,Europe
65221.2,0.95,3.49,171849.0,48.07,65.1,Instagram,Brand Awareness,Gen X,Europe
95796.18,6.81,0.51,176990.0,62.36,90.1,LinkedIn,Content Marketing,Millennials,Europe
23791.74,3.66,1.28,350831.0,15.19,88.5,Google Ads,Lead Generation,Millennials,Asia
42516.4,1.16,0.82,50952.0,28.64,77.72,Google Ads,Sales Promotion,Millennials,Europe
40901.24,9.31,6.32,57731.0,25.83,82.81,Twitter,Lead Generation,Boomers,Africa
55050.75,7.99,0.6,256978.0,43.96,72.75,Facebook,Lead Generation,Gen X,Africa
66382.18,7.5,0.5,68471.0,74.44,88.49,Facebook,Content Marketing,Gen X,Europe
56955.97,6.22,9.04,358482.0,40.45,81.09,Facebook,Content Marketing,Boomers,North America
58094.03,9.45,2.69,73741.0,77.7,67.53,Instagram,Brand Awareness,Gen X,North America
16169.04,7.72,6.16,209124.0,44.44,97.43,Google Ads,Content Marketing,Gen Z,Europe
41904.48,8.23,6.47,263112.0,54.4,95.92,Facebook,Brand Awareness,Gen X,South America
24166.14,7.84,2.9,271832.0,59.68,50.05,Twitter,Lead Generation,Millennials,South America
27869.47,4.7,7.96,108345.0,69.55,73.58,Google Ads,Brand Awareness,Gen X,Asia
22237.63,1.86,7.29,134088.0,73.72,87.05,Google Ads,Sales Promotion,Gen X,Africa
73528.57,6.72,7.28,139258.0,10.82,71.6,Google Ads,Sales Promotion,Gen X,North America
36340.81,5.4,9.74,232517.0,23.91,88.22,Instagram,Content Marketing,Boomers,Asia
36459.51,9.02,8.62,239690.0,54.45,50.97,Instagram,Brand Awareness,Millennials,Asia
60534.2,0.74,2.59,199491.0,33.31,58.04,Facebook,Lead Generation,Millennials,North America
48694.04,0.74,3.22,346743.0,77.93,99.15,Google Ads,Sales Promotion,Millennials,Africa
41811.1,2.97,8.14,383084.0,31.77,54.49,Facebook,Sales Promotion,Millennials,Europe
27083.33,3.77,0.83,148130.0,31.91,62.6,Google Ads,Lead Generation,Gen X,Africa
65039.18,1.41,9.17,197391.0,27.21,92.03,Twitter,Sales Promotion,Millennials,Europe
38101.66,2.01,3.06,283470.0,48.54,52.54,Twitter,Sales Promotion,Gen X,South America
81875.41,4.49,3.95,-60379.0,30.46,93.65,Facebook,Lead Generation,Gen X,Europe
64023.25,3.26,0.98,218455.0,28.2,61.51,Google Ads,Sales Promotion,Gen X,Europe
32504.43,5.48,2.47,270630.0,43.69,68.69,Twitter,Content Marketing,Gen X,Europe
97947.59,2.9,7.91,276441.0,74.08,83.96,Google Ads,Sales Promotion,Millennials,Europe
48983.86,4.96,2.73,218716.0,62.11,59.29,Facebook,Content Marketing,Millennials,Asia
20835.34,3.34,2.33,265396.0,77.16,69.04,Instagram,Lead Generation,Gen X,South America
54270.72,2.13,2.76,339349.0,77.63,63.75,Twitter,Lead Generation,Boomers,Europe
29454.15,6.97,2.92,183228.0,28.79,61.14,Google Ads,Sales Promotion,Gen X,Europe
46051.3,9.86,5.15,155220.0,75.17,55.14,Twitter,Brand Awareness,Boomers,Asia
49887.94,1.37,3.69,-1225.0,40.04,88.92,Google Ads,Sales Promotion,Gen X,Asia
56091.42,5.89,8.76,220779.0,74.28,71.58,Instagram,Brand Awareness,Boomers,Europe
51612.08,9.4,8.91,207956.0,23.83,60.76,Instagram,Lead Generation,Gen Z,Europe
50998.06,1.43,1.03,257196.0,19.84,77.62,LinkedIn,Sales Promotion,Millennials,North America
35670.83,1.31,8.45,366243.0,21.58,76.6,Twitter,Lead Generation,Boomers,Europe
50601.92,2.42,2.45,243672.0,74.19,71.77,Instagram,Sales Promotion,Millennials,South America
39038.73,9.75,7.49,103062.0,18.86,66.66,Facebook,Content Marketing,Boomers,North America
52877.23,6.16,1.7,171094.0,49.57,68.85,Instagram,Brand Awareness,Millennials,Africa
83360.79,5.01,4.09,439252.0,63.88,58.48,Google Ads,Brand Awareness,Gen Z,North America
52020.43,7.11,1.09,269919.0,40.95,70.79,LinkedIn,Brand Awareness,Millennials,North America
55037.68,1.56,6.23,214786.0,60.04,50.02,LinkedIn,Brand Awareness,Gen X,South America
34566.98,2.49,7.54,142798.0,22.88,66.64,LinkedIn,Lead Generation,Boomers,South America
51376.07,2.94,7.91,407243.0,65.9,57.74,Google Ads,Brand Awareness,Gen X,North America
53880.3,2.41,9.07,148283.0,11.95,93.59,Instagram,Content Marketing,Boomers,Asia
53415.06,8.06,6.36,145575.0,73.6,87.81,Instagram,Lead Generation,Gen X,Africa
72143.07,3.11,8.33,90050.0,24.95,51.63,Instagram,Lead Generation,Millennials,South America
45552.75,8.21,5.86,185242.0,74.27,79.06,Google Ads,Brand Awareness,Gen Z,North America
57561.96,5.36,8.93,155964.0,62.29,70.35,Twitter,Sales Promotion,Millennials,Europe
40142.65,8.21,2.94,328852.0,10.62,61.25,LinkedIn,Content Marketing,Gen Z,Africa
65697.08,1.93,2.12,152345.0,36.85,58.35,Google Ads,Content Marketing,Gen Z,Europe
